tokens,cuda_event_dense_ffn_ms,cuda_event_dense_gemm1_gate_up_ms,cuda_event_dense_silu_ms,cuda_event_dense_mul_ms,cuda_event_dense_gemm2_down_ms,order,raw_name,kernel,category,label,time_ms
1024,0.2827299118041992,0.1788038444519043,0.008216000199317931,0.00620959997177124,0.09192159652709961,4,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",multiply elementwise,dense_mul,04. dense_mul :: multiply elementwise,0.00588799999999992
1024,0.2827299118041992,0.1788038444519043,0.008216000199317931,0.00620959997177124,0.09192159652709961,5,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x256_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x256_32x3_nn_align8::Params),dense GEMM2 down,dense_gemm2_down,05. dense_gemm2_down :: dense GEMM2 down,0.09330999999999995
2048,0.4910879898071289,0.31806560516357424,0.012343360185623169,0.010295039415359497,0.1514310359954834,1,Memset (Device),Memset,memset,01. memset :: Memset,0.0005120000000000004
2048,0.4910879898071289,0.31806560516357424,0.012343360185623169,0.010295039415359497,0.1514310359954834,2,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM1 gate/up,dense_gemm1_gate_up,02. dense_gemm1_gate_up :: dense GEMM1 gate/up,0.315417
2048,0.4910879898071289,0.31806560516357424,0.012343360185623169,0.010295039415359497,0.1514310359954834,3,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",SiLU elementwise,dense_silu,03. dense_silu :: SiLU elementwise,0.01132800000000003
2048,0.4910879898071289,0.31806560516357424,0.012343360185623169,0.010295039415359497,0.1514310359954834,4,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",multiply elementwise,dense_mul,04. dense_mul :: multiply elementwise,0.009983999999999923
2048,0.4910879898071289,0.31806560516357424,0.012343360185623169,0.010295039415359497,0.1514310359954834,5,Memset (Device),Memset,memset,05. memset :: Memset,0.00041600000000005364
2048,0.4910879898071289,0.31806560516357424,0.012343360185623169,0.010295039415359497,0.1514310359954834,6,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM2 down,dense_gemm2_down,06. dense_gemm2_down :: dense GEMM2 down,0.15718000000000007
4096,0.8714249420166016,0.5817020797729492,0.020579841136932373,0.018492159843444825,0.2642771148681641,1,Memset (Device),Memset,memset,01. memset :: Memset,0.0007050000000000125
4096,0.8714249420166016,0.5817020797729492,0.020579841136932373,0.018492159843444825,0.2642771148681641,2,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM1 gate/up,dense_gemm1_gate_up,02. dense_gemm1_gate_up :: dense GEMM1 gate/up,0.56741
4096,0.8714249420166016,0.5817020797729492,0.020579841136932373,0.018492159843444825,0.2642771148681641,3,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",SiLU elementwise,dense_silu,03. dense_silu :: SiLU elementwise,0.020063999999999964
4096,0.8714249420166016,0.5817020797729492,0.020579841136932373,0.018492159843444825,0.2642771148681641,4,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",multiply elementwise,dense_mul,04. dense_mul :: multiply elementwise,0.020063999999999964
4096,0.8714249420166016,0.5817020797729492,0.020579841136932373,0.018492159843444825,0.2642771148681641,5,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM2 down,dense_gemm2_down,05. dense_gemm2_down :: dense GEMM2 down,0.271385
8192,1.7410896301269532,1.0528112030029297,0.04051424026489258,0.097357759475708,0.5478105545043945,1,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM1 gate/up,dense_gemm1_gate_up,01. dense_gemm1_gate_up :: dense GEMM1 gate/up,1.062802
8192,1.7410896301269532,1.0528112030029297,0.04051424026489258,0.097357759475708,0.5478105545043945,2,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",SiLU elementwise,dense_silu,02. dense_silu :: SiLU elementwise,0.07177500000000009
8192,1.7410896301269532,1.0528112030029297,0.04051424026489258,0.097357759475708,0.5478105545043945,3,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",multiply elementwise,dense_mul,03. dense_mul :: multiply elementwise,0.08719799999999986
8192,1.7410896301269532,1.0528112030029297,0.04051424026489258,0.097357759475708,0.5478105545043945,4,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM2 down,dense_gemm2_down,04. dense_gemm2_down :: dense GEMM2 down,0.5272240000000001
16384,3.4290045166015624,2.0653199768066406,0.15173215866088868,0.20715679168701173,1.008419189453125,1,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM1 gate/up,dense_gemm1_gate_up,01. dense_gemm1_gate_up :: dense GEMM1 gate/up,2.0693029999999997
16384,3.4290045166015624,2.0653199768066406,0.15173215866088868,0.20715679168701173,1.008419189453125,2,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",SiLU elementwise,dense_silu,02. dense_silu :: SiLU elementwise,0.14726400000000012
16384,3.4290045166015624,2.0653199768066406,0.15173215866088868,0.20715679168701173,1.008419189453125,3,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",multiply elementwise,dense_mul,03. dense_mul :: multiply elementwise,0.21135900000000038
16384,3.4290045166015624,2.0653199768066406,0.15173215866088868,0.20715679168701173,1.008419189453125,4,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM2 down,dense_gemm2_down,04. dense_gemm2_down :: dense GEMM2 down,1.0106510000000002
32768,6.772544555664062,4.082750854492187,0.3009238433837891,0.41122432708740236,2.022424621582031,1,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM1 gate/up,dense_gemm1_gate_up,01. dense_gemm1_gate_up :: dense GEMM1 gate/up,4.0616319999999995
32768,6.772544555664062,4.082750854492187,0.3009238433837891,0.41122432708740236,2.022424621582031,2,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",SiLU elementwise,dense_silu,02. dense_silu :: SiLU elementwise,0.2958719999999994
32768,6.772544555664062,4.082750854492187,0.3009238433837891,0.41122432708740236,2.022424621582031,3,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",multiply elementwise,dense_mul,03. dense_mul :: multiply elementwise,0.41558400000000073
32768,6.772544555664062,4.082750854492187,0.3009238433837891,0.41122432708740236,2.022424621582031,4,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM2 down,dense_gemm2_down,04. dense_gemm2_down :: dense GEMM2 down,2.0399039999999995
65536,13.491077880859375,8.162825927734374,0.5965881729125977,0.8171091461181641,4.103289794921875,1,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM1 gate/up,dense_gemm1_gate_up,01. dense_gemm1_gate_up :: dense GEMM1 gate/up,8.10879
65536,13.491077880859375,8.162825927734374,0.5965881729125977,0.8171091461181641,4.103289794921875,2,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",SiLU elementwise,dense_silu,02. dense_silu :: SiLU elementwise,0.5934079999999995
65536,13.491077880859375,8.162825927734374,0.5965881729125977,0.8171091461181641,4.103289794921875,3,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",multiply elementwise,dense_mul,03. dense_mul :: multiply elementwise,0.8208950000000005
65536,13.491077880859375,8.162825927734374,0.5965881729125977,0.8171091461181641,4.103289794921875,4,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM2 down,dense_gemm2_down,04. dense_gemm2_down :: dense GEMM2 down,4.069179
